100019732825,攀升（IPASON）,攀升商睿2Pro,3899.00,20000.0,是,7.45kg,中国大陆,16GB,攀升-商睿系列,支持IPv6,上门服务，三年质保,10-20L,intel i5,Windows 10,256GB SSD+2TB HDD,无显示器,其他,单主机,拆机保修，无线上网,设计制图
100017648291,机械师（MACHENIKE）,机械师创物者M35T3D4,3499.99,5000,是,10.57kg,中国大陆,16GB,一级能效,单主机,无显示器,Windows 11,30L及以上,intel i5,上门服务，三年质保，7*24H咨询,512GB SSD,机械师-创物者M,GT730,支持IPv6,拆机保修，RGB灯效，侧透
10026332566185,Apple,苹果（Apple）imac二手苹果一体机主机21.5/27英寸 超薄办公设计家用娱乐游戏台式机电脑 95新主推丨508-8G/256G固态21.5英寸,2069.00,10000.0,否,京品严选二手电脑旗舰店,1.0kg,95成新,,,,,,,,,,,,
10055262902617,领睿（lingrui）,英特尔酷睿i7-11800八核RTX2060S独显卡电竞游戏家用办公设计渲染领睿台式主机组装电脑全套 单主机 套餐一 酷睿i5六核/8G内存/256G硬盘,2499.00,200,否,领睿旗舰店,7.0kg,中国大陆,8GB,无,支持IPv6,一年质保，7*24H咨询,20L-30L,intel,23-25英寸,240-256GB SSD,单主机,集成显卡,Windows 10,RGB灯效，侧透，无线上网
100020394573,联想（Lenovo）,联想ThinkCentre K70,3149.00,1000,是,6.05kg,中国大陆,8GB,无,单主机,Windows 11,10L以下,intel i5,1TB HDD,集成显卡,无显示器,支持IPv6,商用,,
11383450671,鑫锐,鑫锐XT001,7199.00,20000.0,否,鑫锐电脑旗舰店,8.0kg,中国大陆,XT001,intel i7,主流游戏,固态硬盘,RTX 3070,逆战，仙剑情缘，天龙八部，仙剑七，吃鸡游戏，极品飞车，英雄联盟，魔兽世界，CS，GO，守望先锋，穿越火线，300英雄，剑灵，求生之路2，堡垒之夜，Apex英雄，最终幻想13，剑网3，梦幻西游2，梦三国,,,,,,
10059781961266,联蕊,联蕊P2,1789.00,10000.0,否,联蕊旗舰店,6.0kg,中国大陆,intel i7,主流游戏,固态硬盘,GTX 1050Ti,逆战，仙剑情缘，天龙八部，仙剑七，吃鸡游戏，极品飞车，英雄联盟，GTA5，魔兽世界，方舟生产进化，CS，GO，守望先锋，H1Z1，DOTA2，穿越火线，全面战争，NBA，2K15，300英雄，风暴英雄，神作的终极形态，剑灵，武装突袭3，求生之路2，堡垒之夜，无限法则，Apex英雄，激战2，战地5，坦克世界，最终幻想13，剑网3，梦幻西游2，梦三国，刺客信条，孤岛危机3，巫师3，使命召唤11，孤岛惊魂4，合金装备5，看门狗,,,,,,,
10058190265242,将臣,将臣 英特尔i9级十核GTX1660S 6G直播电竞游戏电脑主机全套办公台式机家用设计师组装电脑整机 配置一十核/1660S 6G/32G/480G 单主机,2299.00,200,否,阿玛塔电脑旗舰店,100.00g,intel i9,家用办公,固态硬盘,GTX1660S,逆战，仙剑情缘，天龙八部，仙剑七，吃鸡游戏，极品飞车，英雄联盟，GTA5，魔兽世界，方舟生产进化，CS，GO，守望先锋，H1Z1，DOTA2，穿越火线，全面战争，NBA，2K15，300英雄，风暴英雄，神作的终极形态，剑灵，武装突袭3，求生之路2，堡垒之夜，无限法则，Apex英雄，激战2，战地5，坦克世界，最终幻想13，剑网3，梦幻西游2，梦三国，刺客信条，孤岛危机3，巫师3，使命召唤11，孤岛惊魂4，合金装备5，看门狗,,,,,,,,
10026401613464,联想（Lenovo）,联想（Lenovo）天逸510S,2599.00,2000,否,联想授权旗舰店,6.05kg,中国大陆,无显示器,联想-天逸510S,单主机,上门服务，三年质保,10L以下,intel i3,Windows 11,1TB HDD,支持IPv6,集成显卡,8GB,无线上网
10040737626152,航向者,航向者 英特尔i5酷睿i7升八核/GTX1660 6G吃鸡台式电脑主机DIY组装整机全套游戏企业办公 电脑主机+显示器 套六 intel八核丨16G丨1660S 6G独显,2198.00,100000.0,否,航向者组装电脑旗舰店,8.0kg,中国大陆,HZT028,至强Xeon-E5,主流游戏,固态硬盘,GTX1660S,逆战，仙剑情缘，天龙八部，仙剑七，吃鸡游戏，极品飞车，英雄联盟，魔兽世界，DOTA2，穿越火线，剑灵，剑网3，梦幻西游2,,,,,,
10049060717456,航向者,航向者 英特尔i5酷睿i7升八核/GTX1660 6G吃鸡台式电脑主机DIY组装整机全套游戏企业办公 电脑主机+显示器 套五 intel八核丨16G丨8G吃鸡独显,1898.00,100000.0,否,航向者组装电脑旗舰店,8.0kg,中国大陆,HZT028,至强Xeon-E5,主流游戏,固态硬盘,RX580,逆战，仙剑情缘，天龙八部，仙剑七，吃鸡游戏，极品飞车，英雄联盟，魔兽世界，DOTA2，穿越火线，剑灵，剑网3，梦幻西游2,,,,,,
67655511726,天钡,天钡 MN37 AMD锐龙R7台式机电脑 迷你游戏小主机 4K三显工控天宝家用办公超微型桌面迷你pc R7-3750H/DIY版【无硬盘无内存】,1498.00,500,否,天宝电脑办公旗舰店,1.0kg,中国大陆,无显示器,无,不支持IPv6,Windows10未激活版,10L以下,AMD R7,迷你PC,无硬盘,无内存,集成显卡,一年质保，7*24H咨询,无线上网
10039401025540,华硕（ASUS）,华硕（ASUS）P1,4199.00,5000,否,华硕华曼达专卖店,15.0kg,P1,16GB,无,支持IPv6,Windows 10,20L-30L,intel i5,480-512GB SSD,27英寸及以上,GTX1660,主机+显示器,三年质保,游戏电竞
10064852800788,邪手,邪手 MOD水冷i7 12700KF/3090/3080Ti ROG游戏台式电脑主机/DIY组装机 配置升级包,100.00,200,否,邪手MOD水冷电脑旗舰店,25.0kg,无硬盘,MOD改装,,,,,,,,,,,
69843667828,联想（Lenovo）,联想（Lenovo）V2025,499.00,5000,否,联想京禧专卖店,4.0kg,中国大陆,16:9,TN,1000:1,60Hz,1年质保,21.5英寸及以下,VGA,节能认证，TUV爱眼认证,1600*900,,,
10054289538800,启稚,启稚 英特尔十核RTX3060独显大容量1T固态办公游戏家用组装吃鸡台式机电脑主机水冷整机全套 套餐五：十二核+32G/1T/2060S 光追特效 单主机,3388.00,10000.0,否,启稚电脑整机旗舰店,12.0kg,无显示器,无,单主机,Windows 10,10-20L,intel E5,不支持IPv6,1TB SSD,32GB,RTX2060S,上门服务，三年质保，7*24H咨询,水冷，RGB灯效，侧透,游戏电竞
100031259096,宁美国度,宁美国度CR80,1499.00,2000,是,0.76kg,中国大陆,8GB,宁美国度-卓,迷你PC,Windows 10,10L以下,intel,120-128GB SSD,无显示器,集成显卡,支持IPv6,三年质保,商用,
10038358198084,雷索,雷索 i5 10400F/12400F/RTX3070/1660S游戏台式电脑主机DIY组装整机全套 套七 i5 12400F丨16G丨3060Ti独显,4299.00,5000,否,航向者组装电脑旗舰店,8.0kg,HZ110,intel i5,高端游戏,固态硬盘,RTX 3060Ti,逆战，仙剑情缘，天龙八部，仙剑七，吃鸡游戏，极品飞车，英雄联盟，GTA5，魔兽世界，方舟生产进化，CS，GO，守望先锋，H1Z1，DOTA2，穿越火线，全面战争，NBA，2K15，300英雄，风暴英雄，神作的终极形态，剑灵，武装突袭3，求生之路2，堡垒之夜，无限法则，Apex英雄，激战2，战地5，坦克世界，最终幻想13，剑网3，梦幻西游2，梦三国，刺客信条，孤岛危机3，巫师3，使命召唤11，孤岛惊魂4，合金装备5，看门狗,,,,,,,
10035991518173,华硕（ASUS）,华硕（ASUS）A5-P,2399.00,98.0,否,华硕华曼达专卖店,15.0kg,A5-P,8GB,无,单主机,三年质保,20L-30L,intel i5,240GB/256GB SSD+1TB HDD,无显示器,集成显卡,Windows 10,支持IPv6,商用
60904047556,振平,振平 水冷高配Intel十二核RTX3060 12G组装电脑台式机DIY游戏主机台式电脑吃鸡电脑全套 套餐四  I7 3770  GTX1060 5G独,2699.00,20000.0,否,振平组装电脑旗舰店,11.0kg,中国大陆,GTX 1060,入门游戏,固态硬盘,至强Xeon-E5,,,,,,,,
10035346295089,联想（Lenovo）,联想（Lenovo）M590,2199.00,2000,否,联想汇通台式机授权专卖店,5.1kg,无显示器,联想-扬天M,支持IPv6,Windows 10,10-20L,AMD R5,240-256GB SSD,集成显卡,8GB,单主机,商用,,
100046621123,雷神（ThundeRobot）,雷神雷神黑武士5 13Z7K48RD,22998.00,20000.0,是,20.62kg,中国大陆,32GB,雷神-黑武士,单主机,上门服务，一年质保，三年质保,30L及以上,intel,无显示器,1TB SSD+4TB HDD,支持IPv6,RTX4080,Windows 11,水冷，RGB灯效，侧透,游戏电竞
100037864353,康佳（KONKA）,康佳T,1248.00,2000,是,0.77kg,中国大陆,16GB,无,迷你PC,Windows 10,10L以下,intel,512GB SSD,其他,无显示器,支持IPv6,商用,,
10045275858445,领睿（lingrui）,【英特尔二十核酷睿i7独显】台式机电脑主机电竞游戏吃鸡家用商务办公设计师渲染编程组装电脑领睿整机全套 主机+27寸显示器 套餐二：八核强芯/16G/756G/4G独显,2699.00,1000,否,领睿旗舰店,10.0kg,中国大陆,27英寸及以上,无,主机+显示器,一年质保,20L-30L,E5-2630,Windows 10,240GB+500GB HDD,8GB,GT730-4G,支持IPv6,RGB灯效，侧透，无线上网
100036364177,惠普（HP）,惠普HP Pro SFF ZHAN 66 G9 Desktop PC ,5799.00,20000.0,是,5.94kg,中国大陆,756D5PC,23-25英寸,惠普-战系列,支持IPv6,Windows 11,10L以下,intel i7,240GB/256GB SSD+1TB HDD,16GB,集成显卡,一级能效,主机+显示器,商用
100021019915,戴尔（DELL）,戴尔3890,3949.00,0.0,是,5.8kg,中国大陆,16GB,戴尔-成就系列,单主机,Windows 10,10L以下,intel i5,240GB/256GB SSD+1TB HDD,集成显卡,无显示器,支持IPv6,商用,,
10035346295089,联想（Lenovo）,联想（Lenovo）M590,2199.00,2000,否,联想汇通台式机授权专卖店,5.1kg,无显示器,联想-扬天M,支持IPv6,Windows 10,10-20L,AMD R5,240-256GB SSD,集成显卡,8GB,单主机,商用,,
100038199056,神舟（HASEE）,神舟战神Mini R5,2399.00,5000,是,1.68kg,中国大陆,8GB,神舟-mini,迷你PC,Windows 11,10L以下,AMD,512GB SSD,无显示器,集成显卡,一年质保,不支持IPv6,商用,
10061729265937,七彩虹（Colorful）,七彩虹（Colorful）M600,6299.00,200,否,七彩虹Colorful旗舰店,12.0kg,16GB,七彩虹-M600幻境之眼,支持IPv6,上门服务，三年质保,10-20L,intel,Windows 11,480-512GB SSD,单主机,RTX 3050,无显示器,水冷，RGB灯效，侧透,游戏电竞
13307356725,航向者,航向者 i5 12400F/RTX2060/3060Ti永劫无间吃鸡游戏台式电脑主机DIY组装机全套 套一加强款：512G固态丨16G丨580 8G,2099.00,20000.0,否,航向者组装电脑旗舰店,6.0kg,中国大陆,HZ031,至强Xeon-E5,主流游戏,固态硬盘,RX580,吃鸡游戏,,,,,,
44108328240,英特尔（Intel）,英特尔i9升八核主机GTX1070独显直播吃鸡游戏电脑办公整机DIY组装二手台式机全套 一：酷睿i5（千元游戏办公全套） 全套 99新,1099.00,20000.0,否,火星人二手商品专营店,10.0kg,属性22,32GB,99成新,游戏电脑,GTX 1070,512GB SSD,23-24英寸,其他,,,,,
10042340524373,飞利浦（PHILIPS）,飞利浦（PHILIPS） A242S9Q,2049.00,500,否,众翔电脑办公专营店,7.12kg,中国大陆, A242S9Q,22-24.5英寸,飞利浦-S系列,16：9,上门服务，三年质保,支持IPv6,8GB,Windows 10,全面屏,intel 奔腾 赛扬,60Hz,512GB SSD
100023183470,酷开（coocaa）,酷开智享,1699.00,20000.0,是,4.25kg,中国大陆,8GB,酷开-智享,支持IPv6,Windows 10,10-20L,intel i3,无显示器,240-256GB SSD,一年质保,其他,单主机,拆机保修,商用
100043399773,戴尔,戴尔chengming,2399.00,100,是,7.04kg,中国大陆,16GB,无,支持IPv6,Windows 10,10-20L,intel,240GB/256GB SSD+1TB HDD,其他,无显示器,单主机,商用,,
100013934511,联想（Lenovo）,联想扬天 M590,2999.00,20000.0,是,6.1kg,中国大陆,90S00003CD,20-21.5英寸,一级能效,支持IPv6,上门服务，三年质保，7*24H咨询,10-20L,AMD R5,联想-扬天M,512GB SSD,8GB,集成显卡,主机+显示器,Windows 10
100049182055,联想（Lenovo）,联想启天M430C,2999.00,0.0,是,10.0kg,中国大陆,8GB,联想-启天,单主机,Windows 10,10-20L,intel i3,1TB HDD,集成显卡,无显示器,不支持IPv6,商用,,
10055829262094,华硕（ASUS）,华硕（ASUS）A4,3199.00,500,否,华硕华曼达专卖店,15.0kg,A4,16GB,无,单主机,Windows 10,20L-30L,intel i5,512GB SSD,集成显卡,无显示器,支持IPv6,商用,
10052997897304,联想,联想Lenovo M460,4599.00,500,是,6.55kg,23-25英寸,联想-扬天,不支持IPv6,Windows 11,10-20L,intel i5,240GB/256GB SSD+1TB HDD,一级能效,集成显卡,16GB,主机+显示器,商用,,
10045227110401,戴尔（DELL）,戴尔（DELL） 成就3690 台式机电脑 办公商用小机箱家用财务迷你电脑主机3710同款 主机+23.8英寸显示器 i3-10105 8G 256G固态 核显 定制,3049.00,1000,否,戴尔奥莱台式机专卖店,6.4kg,中国大陆,8GB,戴尔-成就系列,单主机,上门服务，三年质保,10L以下,intel i3,一级能效,支持IPv6,集成显卡,23-25英寸,Windows 11,商用
100024222051,惠普（HP）,惠普HP Pro SFF ZHAN 66 G9 Desktop PC ,3497.00,20000.0,是,5.5kg,中国大陆,6H836PC,23-25英寸,惠普-战系列,支持IPv6,Windows 11,10L以下,intel i3,512GB SSD,16GB,集成显卡,一级能效,主机+显示器,商用
100032989903,康佳（KONKA）,康佳T,1199.00,2000,是,4.15kg,中国大陆,8GB,无,支持IPv6,Windows 10,10-20L,AMD,512GB SSD,集成显卡,无显示器,单主机,商用,,
100043399697,戴尔,戴尔chengming,1899.00,100,是,6.62kg,中国大陆,8GB,无,支持IPv6,Windows 10,10-20L,intel,240-256GB SSD,其他,无显示器,单主机,商用,,
10045275858439,领睿（lingrui）,【英特尔二十核酷睿i7独显】台式机电脑主机电竞游戏吃鸡家用商务办公设计师渲染编程组装电脑领睿整机全套 主机+24寸显示器 套餐二：八核强芯/16G/756G/4G独显,2499.00,1000,否,领睿旗舰店,10.0kg,中国大陆,23-25英寸,无,主机+显示器,一年质保,20L-30L,E5-2630,Windows 10,240GB+500GB HDD,8GB,GT730-4G,支持IPv6,RGB灯效，侧透，无线上网
100025041604,长城（Great Wall）,长城凌云DHC88,1199.00,5000,是,6.9kg,中国大陆,8GB,长城-凌云系列,单主机,上门服务，一年质保,10L以下,AMD,512GB SSD,无显示器,集成显卡,支持IPv6,Windows 10,商用,
22203394919,航向者,航向者 酷睿i5 12400F/RTX2070永劫无间吃鸡游戏办公台式电脑主机DIY组装机全套整机 主机+显示器 套四 i5 10400F丨16G丨2070 8G,3268.00,5000,否,航向者组装电脑旗舰店,8.0kg,HZT050,intel i5,主流游戏,固态硬盘,RTX2060S,吃鸡游戏,,,,,,,
10051479866707,LENO,LENOF173,3698.00,100,否,麦柴电脑办公专营店,1.5kg,F173,无显示器,无,支持IPv6,DOS,10L以下,intel i5,1TB HDD,16GB,其他,主机+显示器,三年质保,游戏电竞
100038199094,AOC,AOCA910,2299.00,10000.0,是,6.08kg,中国大陆,8GB,AOC-荣光系列,支持IPv6,上门服务，三年质保,10-20L,intel i3,240-256GB SSD,无显示器,集成显卡,Windows 10,单主机,商用,
49004939880,华橙,华橙 酷睿i5/i7级八核/GTX1660S 6G独显/企业办公迷你家用组装吃鸡台式机电脑主机整机全 电脑主机 配置二（i7级六核+16G内存+GT游戏独显）,789.00,1000,否,华橙电脑旗舰店,8.0kg,中国大陆,CZT006,8GB,无,支持IPv6,Windows 7,10L以下,intel,120-128GB SSD,无显示器,HD7670,单主机,三年质保，7*24H咨询
10044048593448,ROG,ROG 光魔G15  AMD锐龙R7 神光同步+侧透电竞游戏台式机电脑主机 黑色 R7-5800X RTX 3060 16GB 1TB SSD+1TB HDD,8799.00,100,否,玩家国度ROG官方旗舰店,13.0kg,无显示器,ROG-光魔,支持IPv6,Windows 11,20L-30L,AMD R7,1TB SSD+1TB HDD,单主机,RTX 3060,16GB,侧透,游戏电竞,
29285639607,戴尔（DELL）,戴尔（DELL） OptiPlex7090MT,5799.00,5000,否,戴尔商用祥云专卖店,7.98kg,中国大陆,16GB,戴尔-OptiPlex,支持IPv6,Windows 10,10-20L,intel i7,240GB/256GB SSD+1TB HDD,无显示器,其他,上门服务，三年质保,单主机,在线教育
10062336356647,OBEYA,OBEYAGX23,899.00,13.0,否,OBEYA旗舰店,200.00g,中国大陆,GX23,6GB,无,不支持IPv6,Windows 10,10L以下,intel,迷你PC,120-128GB SSD,无显示器,其他,上门服务，三年质保，7*24H咨询
57166599466,亚当贝尔,亚当贝尔 电竞独显 办公游戏迷你家用组装吃鸡台式机电脑主机整机 主机+32英寸曲面显示器 配置五（E5十核+GTX1660S吃鸡）,3580.00,50000.0,否,亚当贝尔电脑旗舰店,6.8kg,16GB,亚当贝尔-幻影,主机+显示器,Windows 7,10L以下,intel,支持IPv6,512GB+500GB HDD,27英寸及以上,GTX1660S,上门服务，三年质保,RGB灯效，侧透,游戏电竞
100046545085,酷耶（Cooyes）,酷耶CY09,4299.00,1.0,是,8.0kg,中国大陆,16GB,一级能效,单主机,无显示器,两年质保,20L-30L,intel i5,酷耶-KY系列,512GB SSD,不支持IPv6,RTX3060L,Windows 10,侧透
10058535103761,攀升（IPASON）,攀升（IPASON）战神系列,7099.00,200,是,15.2kg,无显示器,攀升-战神系列,支持IPv6,上门服务，一年质保,30L及以上,intel i5,16GB,512GB SSD,Windows 10,RTX 3060Ti,单主机,拆机保修，RGB灯效，侧透,游戏电竞,
10025715263583,华橙,华橙 海景房酷睿i5/RTX2060/1660S高端吃鸡台式机电脑主机DIY组装机全套游戏企业办公 主机+显示器整套全套 配置三 酷睿i5丨16G丨256G丨8G游戏独显,1898.00,20000.0,否,华橙电脑旗舰店,8.0kg,CZT004,RX580,主流游戏,固态硬盘,intel i5,,,,,,,,
100031259038,联想（Lenovo）,联想天逸510S,3999.00,100000.0,是,5.85kg,中国大陆,23-25英寸,一级能效,支持IPv6,Windows 11,10L以下,intel i5,上门服务，7*24H咨询,512GB SSD,8GB,集成显卡,联想-天逸510S,主机+显示器,商用
26996215734,联想（Lenovo）,联想（Lenovo） 联想台式机电脑天逸510S 十二代酷睿i3 家用商务办公企业采购单主机整机全套 升级：I3-12100 8G 512G固态 集显 主机+23英寸双超显示器【力推】,3449.00,5000,否,联想汇通台式机授权专卖店,5.0kg,中国大陆,510s-i3,8GB,联想-天逸510S,单主机,上门服务，三年质保，7*24H咨询,10L以下,intel i3,512GB SSD,无显示器,集成显卡,Windows 11,支持IPv6
10041733376616,联想（Lenovo）,联想（Lenovo）天逸510Pro,3699.00,20000.0,是,6.55kg,中国大陆,16GB,联想-天逸510Pro,单主机,上门服务，三年质保,10-20L,AMD R7,512GB SSD,Windows 11,集成显卡,无显示器,支持IPv6,商用,
100033293801,联想（Lenovo）,联想天逸510S,4099.00,100000.0,是,2.15kg,中国大陆,16GB,联想-天逸510S,单主机,Windows 11,10L以下,intel i5,512GB SSD,其他,无显示器,支持IPv6,商用,,
100032917936,机械师（MACHENIKE）,机械师F117-V35R35D4,5698.00,2000,是,13.1kg,中国大陆,16GB,一级能效,单主机,无显示器,Windows 11,30L及以上,intel i5,机械师F117,512GB SSD,上门服务，三年质保，7*24H咨询,RTX 3050,支持IPv6,拆机保修，RGB灯效，侧透
13307356724,航向者,航向者 i5 12400F/RTX2060/3060Ti永劫无间吃鸡游戏台式电脑主机DIY组装机全套 套二加强款：512G固态丨16G丨1660S 6G,2399.00,20000.0,否,航向者组装电脑旗舰店,6.0kg,中国大陆,HZ031,至强Xeon-E5,主流游戏,固态硬盘,GTX1660S,吃鸡游戏,,,,,,
10035689494781,戴尔（DELL）,戴尔（DELL） 成就3681 商务办公迷你台式机电脑主机 家用网课整机全套 单主机含键鼠套装（预装Windows家庭版系统） i3-10105 8G内存 256G固态 升级款,2499.00,5000,否,京东电竞官方旗舰店,5.6kg,成就3681,无显示器,一级能效,单主机,支持IPv6,Windows 11,10L以下,intel i3,戴尔-成就系列,240-256GB SSD,8GB,集成显卡,上门服务，三年质保
51598017194,联想（Lenovo）,联想i3/i5/i7企业税控商务办公家用娱乐学习网课游戏设计全套台式电脑主机二手台式机 套餐五：i5丨16G丨740G双盘【送22寸高清 联想优选 9成新,1298.00,5000,否,火星人二手商品专营店,13.0kg,属性20,16GB,9成新,商用电脑,intel i7,,,,,,,,
10062497204029,联想（Lenovo）,联想（Lenovo）T4900KS,3499.00,0.0,否,联想索格专卖店,5.95kg,中国大陆,8GB,一级能效,支持IPv6,联想-扬天T4900k系列,Windows 11,10-20L,intel i5,上门服务，三年质保，7*24H咨询,256GB SSD,无显示器,集成显卡,单主机
17202140272,京天华盛,京天华盛JT300,3199.00,10000.0,否,京天华盛旗舰店,10.0kg,中国大陆,JT400-952060,intel i5,主流游戏,固态硬盘,GTX 1650,逆战，仙剑情缘，天龙八部，仙剑七，吃鸡游戏，极品飞车，英雄联盟，GTA5，魔兽世界，方舟生产进化，CS，GO，守望先锋，H1Z1，DOTA2，穿越火线，全面战争，NBA，2K15，300英雄，风暴英雄，神作的终极形态，剑灵，武装突袭3，求生之路2，堡垒之夜，无限法则，Apex英雄，激战2，战地5，坦克世界，最终幻想13，剑网3，梦幻西游2，梦三国，刺客信条，孤岛危机3，巫师3，使命召唤11，孤岛惊魂4，合金装备5，看门狗,,,,,,
49938064797,战神盟主,战神盟主 i7升i5 10400F六核RTX2060S台式电脑主机电竞游戏设计组装DIY全套整机 电脑主机 套餐四 i5 10400F+RTX3060旗舰神机,4199.00,10000.0,否,战神盟主电脑旗舰店,8.0kg,中国大陆,无显示器,战神盟主-KY系列,不支持IPv6,三年质保，7*24H咨询,10-20L,intel i5,512GB SSD,Windows 10,其他,16GB,单主机,游戏电竞
100045740101,acer,acer崭DKZHAN,5699.00,1000,是,14.8kg,中国大陆,16GB,宏碁-暗影骑士,单主机,Windows 10,30L及以上,intel i5,1TB SSD,RTX 3060,无显示器,支持IPv6,游戏电竞,,
10047152349135,戴尔（DELL）,戴尔（DELL）灵越3910,4649.00,50000.0,否,戴尔华宏台式机专卖店,6.6kg,中国大陆,无显示器,一级能效,支持IPv6,单主机,三年质保,10-20L,intel i5,Windows 11,240GB/256GB SSD+1TB HDD,戴尔-灵越系列,GT730-4G,16GB
10040732796543,武极,武极PS400-02,2799.00,5000,是,8.58kg,GT1030,入门游戏,固态硬盘,intel i5,,,,,,,,,,
10065754953249,邪手,邪手白咖RTX3060,9288.00,5000,否,邪手MOD水冷电脑旗舰店,10.0kg,intel i7,游戏发烧,固态硬盘,RTX 3070,,,,,,,,,
10029898893356,华硕（ASUS）,华硕（ASUS）华硕i7游戏主机,6799.00,1000,否,华硕极客盟专卖店,10.0kg,intel i7,高端游戏,固态硬盘,RTX 3060,GTA5，Apex英雄，刺客信条,,,,,,,,
11930425327,航向者,航向者 英特尔i5酷睿i7升八核/GTX1660 6G吃鸡台式电脑主机DIY组装整机全套游戏企业办公 电脑主机+显示器 套三 intel六核丨16G丨4G游戏独显,1498.00,100000.0,否,航向者组装电脑旗舰店,8.0kg,中国大陆,HZT028,至强Xeon-E5,入门游戏,固态硬盘,GTS 450,逆战，仙剑情缘，天龙八部，仙剑七，吃鸡游戏，极品飞车，英雄联盟，魔兽世界，DOTA2，穿越火线，剑灵，剑网3，梦幻西游2,,,,,,
100035302975,联想（Lenovo）,联想扬天M3900q,1999.00,20000.0,是,5.1kg,中国大陆,90N1000JCD,19.5英寸及以下,一级能效,支持IPv6,Windows 11,10L以下,AMD,主机+显示器,1TB HDD,8GB,集成显卡,联想-扬天M3900q系列,上门服务，三年质保，7*24H咨询
60326162393,联想（Lenovo）,联想（Lenovo）来酷J4125,1199.00,10000.0,是,7.46kg,中国大陆,无显示器,无,不支持IPv6,Windows10未激活版,10L以下,intel,8GB,240-256GB SSD,一级能效,其他,单主机,无线上网,商用
100039579449,联想（Lenovo）,联想小新,4199.00,10000.0,是,12.15kg,中国大陆,16：9,联想-小新,支持IPv6,Windows 11,27-31英寸,AMD R5,16GB,512GB SSD,集成显卡,全面屏,三年质保,隐藏式摄像头，Wi-Fi,商用
100044983987,联想（Lenovo）,联想启天M437,7099.00,0.0,是,7.0kg,中国大陆,16GB,联想-启天M,支持IPv6,Windows 10,10-20L,intel i7,512GB SSD,集成显卡,27英寸及以上,主机+显示器,商用,,
10055869187618,七彩虹（COLORFUL）,七彩虹（COLORFUL） iGame M380品牌整机电竞游戏直播设计师台式电脑主机高性能3060 推荐级 i5 12400+3060 8G风冷 16G内存 500G NVME固态 官方标配,6099.00,1000,否,七彩虹电脑旗舰店,14.0kg,无显示器,七彩虹-M380,单主机,上门服务，三年质保,20L-30L,intel i5,支持IPv6,480-512GB SSD,Windows 11,RTX 3060,16GB,拆机保修,游戏电竞
100023048736,酷开（coocaa）,酷开火箭,1399.00,20000.0,是,4.35kg,中国大陆,23-25英寸,酷开-火箭系列,主机+显示器,Windows 10,10-20L,AMD,一年质保,240-256GB SSD,8GB,集成显卡,支持IPv6,拆机保修,商用
58558411260,华硕（ASUS）,英特尔I7级六核独显GTX1660 6G游戏直播吃鸡全套办公主机DIY组装二手台式机电脑 六 i9级十二线/32G/GTX1660 6G网咖 主机+显示器 99新,2399.00,20000.0,否,火星人二手商品专营店,3.0kg,中国大陆,属性36,16GB,99成新,游戏电脑,其他,23-24英寸,其他,,,,,
100017535227,机械师（MACHENIKE）,机械师T90-T35G5TD3,3999.00,2000,是,10.01kg,中国大陆,8GB,一级能效,单主机,无显示器,Windows 11,30L及以上,intel i5,支持IPv6,512GB SSD,机械师F117,GTX 1050Ti,上门服务，三年质保，7*24H咨询,拆机保修，RGB灯效，侧透
100033060796,联想（Lenovo）,联想扬天M4000q,3299.00,20000.0,是,5.45kg,中国大陆,90SL0008CD,20-21.5英寸,一级能效,支持IPv6,联想-扬天M4000q系列,Windows 11,10L以下,intel i3,8GB,512GB SSD,主机+显示器,集成显卡,上门服务，三年质保，7*24H咨询
10061319092401,昂福镭仕（afresh）,昂福镭仕 酷睿i7 11代吃鸡LOL直播电竞游戏多开独显台式电脑组装机设计师家用商用办公主机整机 主机+24英寸显示器 套三:十六核/16G/512G/1650电竞显卡,3499.00,100,否,昂福镭仕电脑专营店,7.0kg,16GB,昂福镭仕-天际系列,主机+显示器,一年质保，7*24H咨询,10-20L,intel,不支持IPv6,512GB SSD,23-25英寸,GTX 1650,Windows 10,RGB灯效，侧透,游戏电竞
10028224970391,亚当贝尔,亚当贝尔 英特尔酷睿i7/独显/16G家用办公电竞游戏吃鸡设计师炒股组装台式电脑主机整机全套 单主机 配置三：酷睿i7/1050Ti/16G/512G,1899.00,20000.0,否,亚当贝尔电脑旗舰店,10.0kg,16GB,亚当贝尔-幻影,支持IPv6,Windows 7,10L以下,intel i7,480-512GB SSD,无显示器,其他,单主机,RGB灯效，侧透,商用,
100031821874,京天（KOTIN）,京天Duel D536,6199.00,20000.0,是,8.4kg,中国大陆,100031821874,intel i5,游戏发烧,固态硬盘,RTX 3060,逆战，仙剑情缘，天龙八部，吃鸡游戏，仙剑七，英雄联盟，极品飞车，魔兽世界，GTA5，方舟生产进化，CS，GO，守望先锋，H1Z1，DOTA2，穿越火线，全面战争，NBA，2K15，300英雄，风暴英雄，神作的终极形态，剑灵，武装突袭3，求生之路2，堡垒之夜，无限法则，Apex英雄，激战2，战地5，坦克世界，最终幻想13，剑网3，梦幻西游2，梦三国，刺客信条，孤岛危机3，巫师3，使命召唤11，孤岛惊魂4，合金装备5，看门狗,,,,,,,
